Cry of Gawaine|d5c30a78-ba2f-4b9d-afbf-dd2c76976519|Action
Cry of the Eagle|8911df8f-643c-4c7f-a676-4537aea78465|Action
Cunning Skullcaster|ae2f0c06-0590-460e-be90-a9f3d56c7c23|Troop
Curse of Oblivion|14488521-94c8-4483-97ef-8b8e208ef3a1|Action
Cyclone Rider|993bad83-b022-46cf-a37d-cd8266515e75|Troop
Cyclone Shaman|2981ae25-7356-476e-bb65-3c0dcde49dfb|Troop
Cyclone Shaper|96f0f9bb-548c-45d5-a092-8a01972642dc|Troop
Dance of Dusk|ccb1ff54-7ec8-40da-8fee-edb47088baa8|Action
Dandelion Faerie|911c48dc-16ea-4b20-abdc-af558c1e7e81|Troop
Danse Macabre|9bde7c7e-4ae5-4428-b1f8-ccad6cdf4d76|Action
Darad, the Scourgeblade|abadad68-7350-49f8-bf98-3434a2171c0e|Troop
Daring Freebooter|88732d32-011d-4de2-8f20-25e44d20d9e0|Troop
Dark Heart of Nulzann|2abe123e-d834-45c7-8c8a-4a7fc5e4108f|Troop
Darkspire Enforcer|d790e8b9-a000-475e-8350-d11be117d6bc|Troop
Darkspire Priestess|14909185-1070-48df-9508-61d5a9650bd2|Troop
Darkspire Punisher|ff8f55a4-b42e-40de-b331-956bcdbf7c85|Troop
Dawn Scout|9166069b-0c70-4e44-b5f6-b245946e2040|Troop
Deadeye Charger|d5117b7f-0ef4-4d85-a41f-6f6fc9268c42|Troop
Deadeye Marksman|58ca8624-9100-4d5e-b2ff-53de44d7dd9f|Troop
Deadeye Slicer|ac40f729-7a08-444b-ab5c-6bea234333ce|Troop
Death Chant|512f7381-ffd2-4144-8355-7e1236e71f5d|Constant
Death Dealer|53d32620-d24d-4de6-98fa-eaa8ba302a33|Troop
Death's Head Rider|d3767a30-c4f2-411f-8157-2affe8931086|Troop
Death's Liturgy|2fae8b5d-6a78-4beb-87b3-5c40507b7469|Action
Deathmask Ravager|6e75dfd2-524a-4803-9570-32ac851d7933|Troop
Decaying Giant|d915993e-b9ee-4718-8173-a97048c4c2d7|Troop
Deepgaze Acolyte|669eb23c-868f-4df7-b6b3-328f6dc3eb32|Troop
Defiler of the Fallen|d8b748f9-4f3b-49bf-9be0-ecdd56c3d38b|Troop
Dementia Daisies|5f027fea-9922-4647-bdce-f9e70608d737|Troop
Demolition|ca885038-fbe3-4f56-8824-d440c950449f|Action
Deployment Orders|fa7414ab-01d2-484f-8bab-68a03d9cce96|Artifact
Depth Crawler|d07ba2c0-a718-4048-ae82-f29def226c63|Troop
Deranged Marauder|823bcb62-4674-4b0a-b752-bdf023c398a4|Troop
Determined Zombie|7daf464a-7b99-4c5f-9b33-681c47573a00|Troop
Devoted Emissary|11d35d33-4755-4e68-92d1-3cad76c5cbf9|Troop
Devoted Infuser|d29fda90-d29b-4902-8767-07e791c2c1e7|Troop
Devouring Doomspore|31ab7e56-6b07-4b90-a17e-30d8b929eb38|Troop
Diamond Aura|80a3d678-3dee-4004-abb2-03f9866c963b|Action
Dinglewiz|eeae2660-1ae7-4dd3-a1f9-9558154d28a6|Troop
Dino Might|1a57ff88-c8b1-43fd-820f-b448f3325152|Action
Dire Spider|5747047d-6c33-48f5-9832-b443906ecd66|Troop
Dire Toad|c0bb008e-17c5-4e73-baf9-5cbd8f3eb6dc|Troop
Dishonorable Death|97c11810-d9fe-44bd-b7a3-99f956d4a2b0|Action
Dormant One|8d4818f7-e1ac-45d0-b94b-01f808151eb4|Constant
Double Trouble|399639bd-f874-4a2a-b061-0c78c0103ce1|Action
Drain Soul|5a3f4f21-7369-4411-a977-d9ee99631fcf|Action
Dread Botanist|ab760e4c-6f73-4100-9ae2-368a6193c048|Troop
Dread Demise|3c009e51-dea5-456c-9aee-432de544dcb5|Action
Dread Driver|385333ba-e8d1-4379-8723-93a180d85faf|Troop
Dread Driver|ad9d1aef-6443-4cb6-be56-c1b6b40af24e|Troop
Dread Factory|9e4f76f6-af36-479a-9585-a8f97a5f045b|Constant
Dread Harvest|ddad2eae-53b2-48d4-bdd6-d09a7d984463|Constant
Dread Harvest|a8d9f63b-626b-4953-b1dd-f96cca6c2b15|Constant
Dread Launcher|abd8a40e-0235-4586-bd84-58c573030cce|Artifact
Dread Technomancer|acacbb23-e02d-4f61-812e-32e01f387a4e|Troop
Dread Technomancer|303fd5b4-2a41-4c79-8324-8fca4dae06b6|Troop
Dream Bear|b62a1583-fe80-4580-9592-d3c3c32acf39|Troop
Dream Dance|7c331255-ce89-4b12-ae14-6146644c1cde|Action
Dream Eagle|e2be4847-c1b4-4aa9-87f6-14b9728d12e6|Troop
Dream Stag|8014f4a0-f7b7-493c-a83e-6221ed41cdc9|Troop
Dream Turtle|b38def9f-1532-4141-8bff-877827584396|Troop
Dreamweaver Ancient|2c0343df-49a5-4608-a910-f5c6e3cc32cd|Troop
Duplicitous Duke|dd91cf7a-6b9f-4ba1-aa83-75616e938257|Troop
Dusk Scout|60574785-fa78-4b47-9bd9-ffe59f41e4f8|Troop
Duskwing Maiden|9fe72829-f341-4ed2-aa14-5017df6d3679|Troop
Duskwing Outrider|f77cdc0d-3764-4748-a971-d168d6ba5a86|Troop
Duskwing Priest|e223ff94-b4cc-417d-b53e-4a39971403a1|Troop
Duskwing Scavenger|f95cb8f3-4550-4962-bb56-e4a226e3dbe1|Troop
Dust Bustard|c5a78b39-f0f0-4b6a-a96e-c20b76059612|Troop
Dust Cloud|9b16ec56-2673-4f73-8abb-9e9a2ce12262|Action
Dwarven Armory|7eab17e2-1cae-485b-8079-6c53a44884aa|Artifact
Earthcaller|9cecb391-7776-4866-a1a7-f44369e9ecde|Troop
Ebony Pawn|a916c540-9f4e-4af4-8237-78243e437e38|Artifact
Effigy of Nulzann|3b18b39a-ff4f-4ecf-b7a8-c446f9d89bb0|Troop
Eggblight Afflictor|47c99aee-4bee-4599-8a51-ee212a9bc3c7|Troop
Elder of Lost Ages|735bd7ec-1b7b-4e5a-aa8b-63773e9e3ebc|Troop
Elder of Lost Ages|f5d505cc-ddf4-4431-80fe-3f7c727bd16b|Troop
Elder of Visions|9ce03155-e631-4e5a-9c3e-08198c135f1a|Troop
Eldritch Dreamer|5025ad68-b005-4b1f-b2f1-b16c1bbf2345|Troop
Eldritch Whisper|42a39432-4908-4ac0-8651-2f21c90877bb|Troop
Eldurathan's Glory|cd95ecbb-5c94-4a16-a033-72c3ca74792c|Troop
Electrofry|e7ea13d9-9883-48b9-aa73-f60280ca8049|Action
Electrofry|0608ea14-5b82-487e-86f9-d1fa7179c849|Action
Elegy of Death|0a6c7b17-81bf-476b-b4a1-a47169733b86|Action
Elite Battle Tech|5cb1a945-0bb3-41d3-8dc3-7c47e6aa4a7a|Troop
Elite Pyromancer|e165b894-e609-408b-9d14-5e4cc6a85816|Troop
Elusive Specter|c860c489-9262-4fba-bda6-4ca0d1bb0218|Troop
Ember Tears|2d6d0f05-5735-4330-9d01-add3c8305cf6|Constant
Emberbrute|70f04584-0710-4b88-8f56-8f650015775c|Troop
Emberleaf Bladesman|7009e28f-cb29-42cd-a257-ede804410e01|Troop
Emberleaf Wardancer|ab5b62ce-68b0-4f98-ab5c-7141b72f8f57|Troop
Emberspire Witch|ecc1fc8b-a86c-4330-908a-e15ba445f2f0|Troop
Embertongue Skarn|7afc2982-09d7-4d68-96e0-f35d55979866|Troop
Emperor's Lackey|9340708d-1b10-4c53-b12c-20fb140ee3ad|Troop
Empress of Ice|fec74717-e310-497a-9455-b98df35b7e38|Troop
Entangling Webs|273d11a7-992d-4423-abd2-138a62eabaee|Action
Enter the Dream|84a7cebf-0df8-44bf-bc77-6bc3a420c382|Constant
Entrath Settlers|d7765bb8-5f2a-41d2-a455-dded5e8e0f04|Artifact
Epiphany|73c0ea4f-1471-4c73-9f66-69b8127c475b|Action
Eternal Guardian|33ff83c0-a47b-4e0e-b130-340355e1eaa1|Troop
Eternal Invoker|5e412fe4-db63-4324-970d-cb22cfd025b2|Troop
Eternal Sage|06e67e9a-9e1c-4e4e-99b8-1e0456af29a2|Troop
Ethereal Caller|27982190-836b-40e4-9dec-dee7ed6e88d8|Troop
Ethereal Healer|7203ae1e-f948-4a1b-ae50-a613a2d7bd4f|Troop
Etherealize|46eedbaf-fcfa-47f6-b4b1-001c446ff32c|Action
Eurig the Robomancer|aee3f4b8-6739-4316-b263-31fa43372c17|Troop
Evolve|dada8b50-5c78-483a-a7c3-acca2fd4d7f2|Action
Exalted Knight|56fb6840-5061-4443-9d5d-28709d19aa79|Troop
Exalted Victory|256c9f61-3a18-4631-95a6-d48266d22de0|Action
Exarch of the Egg|25d6e113-c07e-47ec-84cb-f39fcd8eb89c|Troop
Excavation Hulk|32bb6e6f-5ba2-4398-91ea-095082284f60|Troop
Exemplar of the Awakened|befb9103-c91d-4047-a30f-e96fd039007b|Troop
