Rotten Rancor|44ae8af1-9071-41be-8e6d-5d7377028f2f|Basic Action
Ragefire|3301f958-d3ad-42a1-a78d-612ac293abd3|Basic Action
Reap|d881511a-24d4-4182-bb5e-f6bd3642d468|Basic Action
Reap|fd6fbc81-aa75-4fda-b7f0-adf28ccc22d5|Basic Action
Replica Reinforcements|9c5aa962-c41e-4a36-91e4-9eabed5a5706|Basic Action
Rise Again|d1e2fb98-1217-42af-b4eb-c4b4831ef8f8|Basic Action
Primal Dawn|47421e83-e879-46f1-819b-31c8d19d9ef5|Basic Action
Psychic Ascension|8b34cba3-c770-44b9-901c-6a00a87ce9d5|Basic Action
Plan C|a8e6250b-2526-454f-be9b-968cc485f8b5|Basic Action
Predatory Prey|2c4f416c-4faf-408e-a8c1-f807f9296b4d|Basic Action
Prepare For War|6e3ad1c4-1f80-479f-aa19-84235279663d|Basic Action
Intimidating Display|72b56bd9-c845-402a-949e-c07f0e79dc32|Basic Action
Kaliban's Cultivation|b6fe8869-6831-410b-9183-3f3fb30d6644|Basic Action
Lanupaw's Sight|c0da9abb-d686-4051-bf9f-77e8c6d15658|Basic Action
Lazgar's Vengeance|dcbee7e7-c3a6-4bd8-861c-dd652034c738|Basic Action
Life Siphon|3019ee7e-2c97-4dfd-b4e9-838e1caf70b2|Basic Action
Living Factory|7a15dbb3-5410-4b82-a6e6-cd8742795116|Basic Action
Llamafy|b7e4256c-0fe6-47e8-9f64-8fd362851238|Basic Action
Mass Polymorph: Dingler|2b6ff815-e1a9-4c1e-ba1b-b2bce30955e7|Basic Action
Mastery of Time|fa107f97-1885-4eff-8797-dcd354f606e2|Basic Action
Mastery of Time|ab3537a8-03d2-46fc-a669-743ea178ff9b|Basic Action
Mesmerize|426ad1dd-ce3c-4266-ac7b-230c7f3325ff|Basic Action
Mettle|bbcd7407-d82a-47ab-8f78-494dcc3041f1|Basic Action
Might and Malice|cfbea75d-5bdf-4695-88be-b2dc09f07880|Basic Action
Mindcall|3ed0f197-4a44-452d-9954-b1a849b3608b|Basic Action
Mirror, Mirror|2cca5ec3-0369-4a18-9bdc-4a4cab459853|Basic Action
Necessary Sacrifice|189d494b-571d-4d36-a312-fef0dddcd343|Basic Action
Mortar Strike|d6f4e3ff-1d90-4827-b388-7ed94930b6ea|Basic Action
Nature's Resolve|7b4b057b-ed88-4b3d-85ef-e5b63890df10|Basic Action
Oakhenge Ceremony|f42da1e5-159c-41d2-9664-2e64be20257e|Basic Action
Once More Unto the Breach|37f7c881-e091-4f01-9419-a5d6c076134e|Basic Action
Onslaught|2c3e5bc9-3f5e-4ec7-b593-1f802e15d932|Basic Action
Oracle Song|1ad1e06f-5fa3-4d0a-9716-14c39c551b2e|Basic Action
Pack Hunters|239a6f27-8f0a-499c-b7f1-96a369f7b161|Basic Action
Paradigm Shift|f0904fdf-712e-472d-b877-98e3a92a486a|Basic Action
Parriphagy|916e4f7c-797e-4851-82c1-18853b0f7286|Basic Action
Pheromones|87510a39-e0d0-4008-a269-4327dc813835|Basic Action
Inner Conflict|27f4a397-1aca-4910-9508-e91871d44284|Basic Action
Inquisition|53abef3a-5d96-4374-93fb-56f44eb1361d|Basic Action
Impulse|80ef1c40-4baf-4625-a316-96c418f34fbb|Basic Action
Incite Fury|5b235faa-2a26-40b6-94fa-cc97792ec819|Basic Action
Incubate|ae6ffe36-c358-4ea1-94cc-d4294c1d9b1c|Basic Action
Incubation Webs|98ea62ca-fdb4-4684-8896-b4e6819bf4de|Basic Action
Horrors of War|c04b9d5b-b380-4e6f-8633-b68709c9e914|Basic Action
Grace of Tiaanost|ffc42641-a189-43c8-95ff-8a909b30b32c|Basic Action
Gruesome Deed|ec04b2c0-f376-45e7-bc29-d190ba38c312|Basic Action
Heat Wave|4e449c8a-15ab-4de9-b877-06827491eb21|Basic Action
Glyph of Duty|e2764f5e-e259-4ac1-8b0e-91f14a05ff62|Basic Action
Glyph of Ferocity|83e55e54-82cf-4b99-a22c-39ca37646fa6|Basic Action
Glyph of Hatred|72425f45-fe4d-412e-b86e-761284561d4b|Basic Action
Glyph of Primordium|95b8e21d-e9c6-4e7e-9fe4-e5f69201727d|Basic Action
Glyph of Sky|f3aea9c7-0ecc-4747-8444-1330471e9b36|Basic Action
Gift of Yazukan|d0c1af50-3031-4efc-a45c-674a5be54ef2|Basic Action
Force of the Tomb|49246455-3539-441a-83b8-af15dc1309de|Basic Action
Feeding the Young Ones|de45b9ab-98d3-45d2-b685-654aa11c6ff2|Basic Action
Exsporesion|6d7177cc-d466-4e6a-bf72-5f5fa6bed589|Basic Action
Extinction|2a56b4e3-03a9-4ab1-bcb9-46c9c3dc7d32|Basic Action
Eye of Creation|eb5d0e7c-a16b-4fa5-a2fd-0fad63f09adf|Basic Action
Fiery Indignation|1861d01e-aa10-4718-af30-17723edb71bb|Basic Action
Electrofry|e7ea13d9-9883-48b9-aa73-f60280ca8049|Basic Action
Electrofry|0608ea14-5b82-487e-86f9-d1fa7179c849|Basic Action
Etherealize|46eedbaf-fcfa-47f6-b4b1-001c446ff32c|Basic Action
Evolve|dada8b50-5c78-483a-a7c3-acca2fd4d7f2|Basic Action
Exalted Victory|256c9f61-3a18-4631-95a6-d48266d22de0|Basic Action
Danse Macabre|9bde7c7e-4ae5-4428-b1f8-ccad6cdf4d76|Basic Action
Demolition|ca885038-fbe3-4f56-8824-d440c950449f|Basic Action
Dino Might|1a57ff88-c8b1-43fd-820f-b448f3325152|Basic Action
Dishonorable Death|97c11810-d9fe-44bd-b7a3-99f956d4a2b0|Basic Action
Dread Demise|3c009e51-dea5-456c-9aee-432de544dcb5|Basic Action
Dream Dance|7c331255-ce89-4b12-ae14-6146644c1cde|Basic Action
Cry of the Eagle|8911df8f-643c-4c7f-a676-4537aea78465|Basic Action
Crackling Clash|276eb669-4402-4791-8c55-59aeea16639e|Basic Action
Crackling Bolt|b844d17f-4edc-41b4-86a2-8fc86a9369d3|Basic Action
Crackling Torment|f7ffe566-bc93-4a87-824c-a8ad9a9a6e33|Basic Action
Crazed Rummaging|f9fe3621-2f7e-4cbd-a6c4-43fdef6d7d4a|Basic Action
Cremate|0fd11bac-979f-43f6-933c-7d8aa5e0dbc2|Basic Action
Concuss|484f544f-8abf-494b-bfc1-f836ccec14f5|Basic Action
Citadel of Adamanth|83abd60b-0581-4775-b1ce-c4790ad46462|Basic Action
Clash of Steel|30e00b0c-dafa-4afb-9e50-53ac1af5f12f|Basic Action
Chronic Madness|b717f238-7488-46fd-82a6-0d7f2efc9623|Basic Action
Combat Training|ff2a8b04-e2cd-4244-a174-bc8824470de7|Basic Action
Compost|e8fc695c-ee58-4755-8c54-7a0ef877864f|Basic Action
Chlorophyllia|faa2061e-0519-4d75-ae01-7db899f85d5b|Basic Action
Careful Rummaging|ce925bff-3d2f-45e0-9e89-ba9766c62a78|Basic Action
Bring To Justice|efa4da97-699f-416f-b25a-3c67615f15b2|Basic Action
Brood Net|96f7e659-5489-4298-be8b-8debfc9bb2ed|Basic Action
Burn to the Ground|0fe0fcf5-1054-463c-ab01-a1b5743d66b9|Basic Action
Cannon Volley|96be356c-be29-4c63-8e0f-9f4df94015f6|Basic Action
Arcane Focus|8f5511ee-bd51-45fb-8348-6072e41c681b|Basic Action
Abominate|8eebaeb5-5ff9-48c2-ae2f-2edf2f7cad59|Basic Action
Astral Sight|73719165-6595-4120-822e-935ee1dc2192|Basic Action
Augmented Awakening|8987d17d-7cc3-4d32-aa64-ef5f5e3697a8|Basic Action
Battle Hymn|5d1fac2c-f8ae-4484-8b7e-9c6796b26c00|Basic Action
Battle Agenda|1a4c7752-1ff3-40b2-8271-d52569354516|Basic Action
Blazing Hammer|257e84b9-2109-4234-992f-f0194b3240e5|Basic Action
Blessing the Fallen|a75e46e7-2473-45af-99a1-3c82d36f0107|Constant
Air Superiority|af7a9f63-f49c-41d6-a9a3-bf81aab4f233|Constant
Cerebral Fulmination|8bf3184f-b2b4-4646-b2e9-ac39079978c9|Constant
Briarpatch|72d6378d-c972-4a22-a904-60e97074b6c7|Constant
Circle of Preservation|36ef758a-39f0-4d98-84e8-ce195aae4975|Constant
Circle of Ruination|761584c7-32bd-41ea-8a5a-3fe504c17ce8|Constant
Dread Factory|9e4f76f6-af36-479a-9585-a8f97a5f045b|Constant
Dread Harvest|ddad2eae-53b2-48d4-bdd6-d09a7d984463|Constant
Dread Harvest|a8d9f63b-626b-4953-b1dd-f96cca6c2b15|Constant
Dormant One|8d4818f7-e1ac-45d0-b94b-01f808151eb4|Constant
Death Chant|512f7381-ffd2-4144-8355-7e1236e71f5d|Constant
Ember Tears|2d6d0f05-5735-4330-9d01-add3c8305cf6|Constant
Crown of the Primals|54691a8a-77c5-4d54-a21d-cbaa5739d944|Constant
Feral Domination|7758d953-e8b8-45f9-829e-31e93459ab3f|Constant
Forever's Bloom|fe446b56-bda4-4a1c-aced-e7e3b4a90527|Constant
